# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 20:07:27 2023
#
# User preference: *
#
# CONSTRAINT:  where (kepoi_name like '%.01%'
# CONSTRAINT:  and koi_disposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_pdisposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_depth not null
# CONSTRAINT:  and koi_steff not null
# CONSTRAINT:  and koi_srad not null
# CONSTRAINT:  and koi_smass not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_smass
4061149,K01201.01,Kepler-1741 b,CONFIRMED,CANDIDATE,5.6310e+02,1.01,615.0,3683.00,0.4240,0.4540
3444588,K01202.01,Kepler-787 b,CONFIRMED,CANDIDATE,3.7620e+02,1.16,1115.0,4109.00,0.6020,0.6210
3962243,K01203.01,Kepler-276 c,CONFIRMED,CANDIDATE,9.1000e+02,3.70,563.0,5779.00,0.9740,1.0370
10154388,K00991.01,Kepler-744 b,CONFIRMED,CANDIDATE,3.0020e+02,1.62,750.0,5547.00,0.9330,0.8970
1432789,K00992.01,Kepler-745 b,CONFIRMED,CANDIDATE,3.9860e+02,2.41,931.0,5782.00,1.2200,1.0350
1718189,K00993.01,Kepler-262 c,CONFIRMED,CANDIDATE,3.5560e+02,1.75,618.0,5830.00,0.8760,0.9700
6037187,K01061.01,Kepler-759 b,CONFIRMED,CANDIDATE,4.3440e+02,2.02,533.0,5907.00,0.9730,0.9610
5735762,K00148.01,Kepler-48 b,CONFIRMED,CANDIDATE,4.7300e+02,1.85,932.0,5192.00,0.8730,0.8560
6359320,K01127.01,Kepler-269 b,CONFIRMED,CANDIDATE,6.1140e+02,2.26,1007.0,5831.00,0.9210,1.0160
3859628,K01191.01,Kepler-1740 b,CONFIRMED,CANDIDATE,8.6430e+02,3.29,858.0,5705.00,0.9050,0.9430
3644071,K01192.01,,CANDIDATE,CANDIDATE,8.7080e+03,57.82,169.0,5609.00,1.0480,0.8890
1431122,K00994.01,,CANDIDATE,CANDIDATE,2.3760e+02,2.12,1046.0,5300.00,0.9860,0.8610
8260218,K01066.01,,CANDIDATE,CANDIDATE,1.2295e+04,9.29,943.0,5695.00,0.8420,0.8690
8222813,K01069.01,Kepler-760 b,CONFIRMED,CANDIDATE,1.0749e+03,2.86,748.0,5074.00,0.8630,0.8090
6362874,K01128.01,Kepler-775 b,CONFIRMED,CANDIDATE,1.9760e+02,1.16,1612.0,5487.00,0.8320,0.9240
6272413,K01129.01,Kepler-776 b,CONFIRMED,CANDIDATE,2.7440e+02,1.48,904.0,5093.00,0.8470,0.7940
3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,5.9780e+02,3.42,875.0,6157.00,1.3300,1.0800
2165002,K00999.01,Kepler-263 b,CONFIRMED,CANDIDATE,1.3314e+03,2.54,548.0,4987.00,0.7160,0.7490
1871056,K01001.01,Kepler-264 b,CONFIRMED,CANDIDATE,3.1390e+02,3.71,772.0,6207.00,2.0970,1.4720
12105051,K00141.01,,CANDIDATE,CANDIDATE,2.6070e+03,5.11,1164.0,5340.00,0.8990,0.9630
8240904,K01070.01,Kepler-266 b,CONFIRMED,CANDIDATE,5.4910e+02,2.98,1066.0,5529.00,1.2940,0.9470
3438507,K01204.01,Kepler-788 b,CONFIRMED,CANDIDATE,3.4010e+02,2.00,984.0,6309.00,1.0440,1.0960
3869014,K01205.01,Kepler-789 b,CONFIRMED,CANDIDATE,3.9590e+02,5.99,1419.0,5684.00,3.0460,1.5360
3756801,K01206.01,,CANDIDATE,CANDIDATE,1.3677e+03,5.89,292.0,5796.00,1.4440,1.0040
1865042,K01002.01,Kepler-746 b,CONFIRMED,CANDIDATE,1.3520e+02,1.17,1156.0,5405.00,1.0220,0.9020
5780460,K01005.01,Kepler-747 b,CONFIRMED,CANDIDATE,4.6349e+03,5.17,456.0,5123.00,0.7790,0.7370
8229696,K01072.01,Kepler-761 b,CONFIRMED,CANDIDATE,4.7740e+02,1.95,767.0,5676.00,0.8200,0.8650
10272640,K01074.01,Kepler-762 b,CONFIRMED,CANDIDATE,1.2440e+04,12.05,1302.0,6322.00,1.0750,1.1240
8346392,K01141.01,Kepler-777 b,CONFIRMED,CANDIDATE,6.4340e+02,1.38,569.0,3968.00,0.5480,0.5670
8288947,K01142.01,Kepler-778 b,CONFIRMED,CANDIDATE,4.1740e+02,1.58,977.0,5311.00,0.7880,0.8840
9480189,K00941.01,Kepler-257 c,CONFIRMED,CANDIDATE,2.3189e+03,4.56,881.0,5188.00,0.9730,0.8680
9512687,K00942.01,Kepler-735 b,CONFIRMED,CANDIDATE,1.3574e+03,2.90,657.0,5177.00,0.7980,0.9100
8644288,K00137.01,Kepler-18 c,CONFIRMED,CANDIDATE,2.2697e+03,4.91,899.0,5356.00,1.0550,0.8820
1725016,K01007.01,Kepler-748 b,CONFIRMED,CANDIDATE,4.4200e+02,2.01,938.0,5922.00,0.9610,1.0020
5446285,K00142.01,Kepler-88 b,CONFIRMED,CANDIDATE,1.4790e+03,3.93,758.0,5575.00,0.9320,1.0510
10166274,K01078.01,Kepler-267 b,CONFIRMED,CANDIDATE,1.2647e+03,1.65,615.0,3789.00,0.4600,0.4670
8313667,K01145.01,,CANDIDATE,CANDIDATE,4.6480e+02,2.32,621.0,5944.00,1.0820,1.0240
8351704,K01146.01,Kepler-779 b,CONFIRMED,CANDIDATE,3.6950e+02,0.74,425.0,3569.00,0.3890,0.4000
9513865,K00943.01,Kepler-736 b,CONFIRMED,CANDIDATE,7.7770e+02,2.31,996.0,5052.00,0.8550,0.8050
9605514,K00945.01,Kepler-1666 b,CONFIRMED,CANDIDATE,5.3740e+02,2.40,672.0,6297.00,1.0310,1.0840
8125580,K01014.01,Kepler-749 b,CONFIRMED,CANDIDATE,1.4730e+03,2.04,454.0,4719.00,0.5020,0.5200
8158127,K01015.01,Kepler-750 b,CONFIRMED,CANDIDATE,5.6540e+02,4.39,1163.0,5897.00,1.8600,1.2040
10149023,K01081.01,,CANDIDATE,CANDIDATE,5.1050e+02,28.15,905.0,6161.00,1.0530,1.1500
10141900,K01082.01,Kepler-763 d,CONFIRMED,CANDIDATE,4.1830e+02,1.67,804.0,4999.00,0.8430,0.8000
8410727,K01148.01,Kepler-270 b,CONFIRMED,CANDIDATE,1.8230e+02,2.07,984.0,6071.00,1.4100,1.1560
8278371,K01150.01,Kepler-780 b,CONFIRMED,CANDIDATE,7.6700e+01,0.90,2099.0,5718.00,1.0370,0.9740
8280511,K01151.01,Kepler-271 b,CONFIRMED,CANDIDATE,2.1020e+02,1.22,759.0,5528.00,0.8530,0.8380
9710326,K00947.01,Kepler-737 b,CONFIRMED,CANDIDATE,1.5851e+03,1.83,298.0,3755.00,0.4610,0.4700
9761882,K00948.01,Kepler-738 b,CONFIRMED,CANDIDATE,9.0750e+02,2.37,530.0,5474.00,0.7490,0.8310
9766437,K00949.01,Kepler-739 b,CONFIRMED,CANDIDATE,1.1459e+03,3.24,775.0,5997.00,0.9040,0.9910
9772531,K00950.01,,CANDIDATE,CANDIDATE,3.4514e+04,8.31,286.0,3748.00,0.4490,0.4610
9775938,K00951.01,Kepler-258 b,CONFIRMED,CANDIDATE,2.1414e+03,4.18,642.0,4954.00,0.8850,0.8270
8174625,K01017.01,Kepler-751 b,CONFIRMED,CANDIDATE,8.2690e+02,3.24,679.0,5568.00,0.9660,0.8820
10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,3.2580e+02,1.52,875.0,5795.00,0.8480,0.9380
10118816,K01085.01,Kepler-1735 b,CONFIRMED,CANDIDATE,3.0680e+02,0.90,502.0,3975.00,0.5090,0.5350
10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,4.6920e+02,2.21,641.0,6036.00,1.0170,0.9390
3835670,K00149.01,Kepler-473 b,CONFIRMED,CANDIDATE,9.5690e+02,4.32,879.0,5774.00,1.4120,1.0480
10295951,K01154.01,,CANDIDATE,CANDIDATE,1.4447e+04,26.06,1626.0,7226.00,2.0790,1.4610
9787239,K00952.01,Kepler-32 b,CONFIRMED,CANDIDATE,1.5252e+03,1.94,514.0,3731.00,0.4980,0.5090
2716853,K01022.01,Kepler-752 b,CONFIRMED,CANDIDATE,1.0062e+03,2.70,632.0,5687.00,0.8600,0.9300
2715135,K01024.01,Kepler-753 b,CONFIRMED,CANDIDATE,8.2010e+02,1.86,641.0,4252.00,0.6320,0.6370
3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,8.2441e+03,9.83,434.0,5822.00,1.0810,0.9570
10354039,K01159.01,Kepler-1737 b,CONFIRMED,CANDIDATE,2.4866e+03,5.40,383.0,5043.00,0.8810,0.8340
10330115,K01160.01,Kepler-781 b,CONFIRMED,CANDIDATE,1.1548e+03,2.77,629.0,5333.00,0.7280,0.8130
10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,3.8520e+02,1.94,947.0,5334.00,1.0040,0.8650
9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,2.6081e+03,4.66,1131.0,5739.00,0.9220,1.0210
9941662,K00013.01,Kepler-13 b,CONFIRMED,CANDIDATE,4.5906e+03,21.42,3559.0,9107.00,3.0310,2.4660
7778437,K00131.01,Kepler-471 b,CONFIRMED,CANDIDATE,6.5360e+03,10.63,1308.0,6490.00,1.3070,1.3040
9823457,K00954.01,Kepler-259 b,CONFIRMED,CANDIDATE,8.3490e+02,3.10,879.0,5926.00,0.8870,0.9780
2164169,K01029.01,Kepler-1732 b,CONFIRMED,CANDIDATE,6.7780e+02,4.84,699.0,5821.00,1.4940,1.0430
2574338,K01030.01,Kepler-1733 b,CONFIRMED,CANDIDATE,4.9210e+02,2.79,1021.0,6320.00,1.2520,1.2730
2584163,K01031.01,Kepler-754 b,CONFIRMED,CANDIDATE,2.9060e+02,1.64,758.0,5959.00,0.9660,0.9830
4180280,K00144.01,Kepler-472 b,CONFIRMED,CANDIDATE,1.3601e+03,3.07,876.0,4957.00,0.7760,0.8670
2721030,K01094.01,Kepler-766 b,CONFIRMED,CANDIDATE,7.6660e+02,2.59,990.0,5957.00,0.9370,1.0260
3329204,K01095.01,,CANDIDATE,CANDIDATE,5.8692e+03,6.57,449.0,5681.00,0.8590,0.9570
3230491,K01096.01,,CANDIDATE,CANDIDATE,9.5920e+03,9.80,139.0,5606.00,0.7600,0.8320
7626506,K00150.01,Kepler-112 b,CONFIRMED,CANDIDATE,7.9890e+02,2.28,809.0,5551.00,0.8120,0.7760
10528068,K01162.01,Kepler-782 b,CONFIRMED,CANDIDATE,8.9830e+02,3.08,350.0,5751.00,1.0340,0.8520
10468940,K01163.01,Kepler-273 b,CONFIRMED,CANDIDATE,3.5230e+02,1.92,1209.0,5359.00,1.0020,0.8670
9825625,K00955.01,Kepler-741 b,CONFIRMED,CANDIDATE,5.2980e+02,2.45,1051.0,6321.00,1.0580,1.1080
9875711,K00956.01,Kepler-742 b,CONFIRMED,CANDIDATE,2.0397e+03,3.67,690.0,4743.00,0.8100,0.7860
1026957,K00958.01,Kepler-1731 b,CONFIRMED,CANDIDATE,1.3007e+03,2.53,486.0,4859.00,0.7200,0.7810
2162635,K01032.01,,CANDIDATE,CANDIDATE,4.1299e+03,18.35,206.0,5009.00,2.2830,1.0830
2853093,K01099.01,Kepler-767 b,CONFIRMED,CANDIDATE,4.6536e+03,8.19,366.0,5778.00,1.2130,1.0330
3245969,K01101.01,Kepler-768 b,CONFIRMED,CANDIDATE,4.4860e+02,1.67,618.0,4983.00,0.7280,0.8360
3231341,K01102.01,Kepler-24 c,CONFIRMED,CANDIDATE,5.3640e+02,4.12,915.0,5896.00,1.2400,0.8840
10337517,K01165.01,Kepler-783 c,CONFIRMED,CANDIDATE,5.1150e+02,2.36,840.0,5357.00,0.8630,0.8540
10351231,K01166.01,Kepler-1738 b,CONFIRMED,CANDIDATE,5.0300e+02,2.80,957.0,6063.00,1.0010,1.0790
8561063,K00961.01,Kepler-42 b,CONFIRMED,CANDIDATE,1.8210e+03,0.78,525.0,3292.00,0.1480,0.1320
7102227,K01360.01,Kepler-290 c,CONFIRMED,CANDIDATE,1.3466e+03,2.83,437.0,5142.00,0.7550,0.8400
6960913,K01361.01,Kepler-61 b,CONFIRMED,CANDIDATE,1.4191e+03,2.19,273.0,4016.00,0.5990,0.5950
6837146,K01362.01,,CANDIDATE,CANDIDATE,1.1741e+03,2.58,540.0,5310.00,0.7040,0.7330
11129738,K01427.01,Kepler-844 b,CONFIRMED,CANDIDATE,5.9970e+02,1.50,713.0,3883.00,0.5170,0.5160
11401182,K01428.01,Kepler-845 b,CONFIRMED,CANDIDATE,5.1530e+02,1.79,1361.0,4815.00,0.6990,0.7990
11030711,K01429.01,Kepler-1750 b,CONFIRMED,CANDIDATE,2.3788e+03,4.68,298.0,5644.00,0.9690,0.9810
6607286,K01239.01,,CANDIDATE,CANDIDATE,2.6470e+02,1.98,2149.0,5640.00,1.2330,0.9790
6690082,K01240.01,Kepler-280 b,CONFIRMED,CANDIDATE,2.6610e+02,1.76,1425.0,5534.00,1.0800,0.9260
6448890,K01241.01,Kepler-56 c,CONFIRMED,CANDIDATE,4.0930e+02,11.64,1087.0,4838.00,4.3610,1.3810
10730034,K01305.01,Kepler-285 b,CONFIRMED,CANDIDATE,2.5980e+02,1.38,1131.0,5114.00,0.8780,0.8170
10858691,K01306.01,Kepler-286 b,CONFIRMED,CANDIDATE,2.1090e+02,1.20,1367.0,5576.00,0.8290,0.8000
8107380,K00162.01,Kepler-476 b,CONFIRMED,CANDIDATE,7.1640e+02,3.11,807.0,5788.00,1.1240,0.9690
6936909,K01363.01,Kepler-291 b,CONFIRMED,CANDIDATE,4.4270e+02,2.18,1212.0,5993.00,0.9860,1.0930
6962977,K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,8.0310e+02,2.26,563.0,5296.00,0.8080,0.8210
11176127,K01430.01,Kepler-298 b,CONFIRMED,CANDIDATE,1.0707e+03,2.11,540.0,4463.00,0.6110,0.6620
11075279,K01431.01,,CANDIDATE,CANDIDATE,5.0879e+03,7.79,241.0,5597.00,0.9310,1.0320
11014932,K01432.01,Kepler-299 c,CONFIRMED,CANDIDATE,4.2850e+02,2.68,946.0,5616.00,0.9990,0.9030
6607447,K01242.01,,CANDIDATE,CANDIDATE,3.2156e+03,8.48,415.0,6102.00,1.0160,1.0490
8030148,K00155.01,Kepler-474 b,CONFIRMED,CANDIDATE,7.3780e+02,3.24,1115.0,5746.00,1.1730,0.9270
6693640,K01245.01,Kepler-798 b,CONFIRMED,CANDIDATE,3.1640e+02,1.98,864.0,6387.00,1.1050,1.1450
10973814,K01307.01,Kepler-287 c,CONFIRMED,CANDIDATE,7.8080e+02,3.35,513.0,5514.00,1.0710,0.9260
10586208,K01308.01,Kepler-811 b,CONFIRMED,CANDIDATE,4.2920e+02,3.00,730.0,5655.00,1.3540,0.9470
6932987,K01366.01,Kepler-293 b,CONFIRMED,CANDIDATE,9.8770e+02,3.04,657.0,5798.00,0.9410,1.0380
11288505,K01433.01,Kepler-846 b,CONFIRMED,CANDIDATE,6.1630e+02,2.08,624.0,5775.00,0.8400,0.9340
11493431,K01434.01,Kepler-847 b,CONFIRMED,CANDIDATE,2.4650e+02,1.18,1054.0,4798.00,0.7820,0.7610
6441738,K01246.01,,CANDIDATE,CANDIDATE,4.0130e+02,5.74,1051.0,5248.00,2.8920,1.0170
8616873,K01251.01,,CANDIDATE,CANDIDATE,1.0085e+04,23.23,1982.0,5693.00,0.8160,0.9110
10854768,K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,2.8870e+02,3.07,1163.0,6306.00,1.7920,1.3990
10964440,K01310.01,Kepler-813 b,CONFIRMED,CANDIDATE,4.5120e+02,4.23,817.0,5372.00,1.7100,1.0840
10713616,K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,6.3080e+02,6.63,655.0,6056.00,2.5620,1.4680
10963242,K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,2.4960e+02,2.04,1164.0,6110.00,1.2960,1.1850
8191672,K00018.01,Kepler-5 b,CONFIRMED,CANDIDATE,7.2515e+03,14.92,1640.0,6290.00,1.7460,1.3190
6851425,K00163.01,Kepler-477 b,CONFIRMED,CANDIDATE,6.3630e+02,2.08,649.0,5078.00,0.7660,0.8160
6934291,K01367.01,Kepler-828 b,CONFIRMED,CANDIDATE,3.3480e+02,1.55,1848.0,5073.00,0.8530,0.8060
11037335,K01435.01,Kepler-300 c,CONFIRMED,CANDIDATE,5.6390e+02,2.20,516.0,5968.00,0.8810,0.9700
11389771,K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,2.1160e+02,1.28,1278.0,5814.00,0.8810,0.9440
10925104,K00156.01,Kepler-114 c,CONFIRMED,CANDIDATE,5.9100e+02,1.29,507.0,3980.00,0.5400,0.5600
8494263,K01255.01,,CANDIDATE,CANDIDATE,1.7972e+04,11.90,398.0,5750.00,0.8820,0.9800
10585852,K01314.01,Kepler-815 b,CONFIRMED,CANDIDATE,1.6060e+02,4.26,1374.0,4986.00,3.4640,1.2680
10928043,K01315.01,,CANDIDATE,CANDIDATE,1.4970e+02,1.90,1132.0,6065.00,1.3100,1.1150
10794087,K01316.01,Kepler-1743 b,CONFIRMED,CANDIDATE,5.5400e+01,1.43,1144.0,5855.00,1.6130,1.2660
7287415,K01369.01,Kepler-1745 b,CONFIRMED,CANDIDATE,2.2250e+02,2.25,1449.0,5611.00,1.4000,0.9950
6924203,K01370.01,Kepler-829 b,CONFIRMED,CANDIDATE,4.5840e+02,1.69,857.0,5679.00,0.7940,0.8860
11599038,K01437.01,Kepler-1751 b,CONFIRMED,CANDIDATE,2.5550e+02,1.61,984.0,6052.00,0.9670,0.9740
11193263,K01438.01,Kepler-848 b,CONFIRMED,CANDIDATE,2.0170e+02,1.90,1086.0,5685.00,1.3500,1.0390
11027624,K01439.01,Kepler-849 b,CONFIRMED,CANDIDATE,2.0133e+03,7.79,325.0,5910.00,1.7270,1.1640
11032227,K01440.01,Kepler-850 b,CONFIRMED,CANDIDATE,2.5530e+02,1.59,995.0,6185.00,0.9910,1.0600
8751933,K01257.01,Kepler-420 b,CONFIRMED,CANDIDATE,7.3116e+03,9.40,419.0,5522.00,1.1200,0.9630
8630788,K01258.01,Kepler-281 c,CONFIRMED,CANDIDATE,2.8284e+03,5.30,513.0,5717.00,0.8840,0.9840
4164994,K01320.01,Kepler-816 b,CONFIRMED,CANDIDATE,1.3356e+04,9.01,668.0,5127.00,0.7820,0.8720
6766634,K01375.01,Kepler-1746 b,CONFIRMED,CANDIDATE,2.3586e+03,7.25,310.0,6018.00,1.2860,1.0900
7211469,K01377.01,Kepler-830 b,CONFIRMED,CANDIDATE,1.9850e+02,1.74,907.0,6096.00,1.1760,1.1550
7831264,K00171.01,Kepler-116 b,CONFIRMED,CANDIDATE,5.1060e+02,3.26,1251.0,6122.00,1.4390,1.1230
8678594,K01261.01,Kepler-799 b,CONFIRMED,CANDIDATE,5.0329e+03,11.21,433.0,5588.00,1.5930,1.0310
4076098,K01323.01,Kepler-817 b,CONFIRMED,CANDIDATE,6.1549e+03,7.45,1124.0,5926.00,0.9130,1.0040
4282872,K01325.01,Kepler-818 b,CONFIRMED,CANDIDATE,2.8297e+03,4.42,786.0,5813.00,0.8330,0.9250
7211221,K01379.01,Kepler-831 b,CONFIRMED,CANDIDATE,1.7230e+02,1.37,992.0,5637.00,0.9600,0.9240
11356260,K01441.01,Kepler-851 b,CONFIRMED,CANDIDATE,2.9550e+02,1.90,900.0,5822.00,0.9860,0.9510
11600889,K01442.01,Kepler-407 b,CONFIRMED,CANDIDATE,1.3180e+02,1.13,1983.0,5475.00,1.0030,0.9770
11043167,K01444.01,Kepler-852 b,CONFIRMED,CANDIDATE,4.3840e+02,2.49,565.0,6121.00,1.1640,1.2330
8612847,K01264.01,Kepler-800 b,CONFIRMED,CANDIDATE,1.0330e+03,3.02,675.0,5616.00,0.8220,0.9070
8547140,K01266.01,Kepler-801 b,CONFIRMED,CANDIDATE,9.1560e+02,1.48,419.0,3823.00,0.4920,0.5130
8813698,K01268.01,,CANDIDATE,CANDIDATE,9.0102e+03,13.57,321.0,5798.00,1.3060,1.0410
4074736,K01328.01,,CANDIDATE,CANDIDATE,4.7330e+03,5.04,364.0,5611.00,0.7370,0.8240
4072526,K01329.01,Kepler-819 b,CONFIRMED,CANDIDATE,1.1125e+03,2.85,485.0,5102.00,0.8800,0.8190
4274548,K01331.01,,CANDIDATE,CANDIDATE,6.9990e+02,1.88,697.0,4805.00,0.6880,0.7690
4455231,K01332.01,Kepler-288 c,CONFIRMED,CANDIDATE,7.0910e+02,4.00,815.0,5661.00,1.5220,1.0400
9527915,K00165.01,Kepler-478 b,CONFIRMED,CANDIDATE,8.7650e+02,2.38,640.0,5211.00,0.7990,0.8380
11336883,K01445.01,Kepler-853 b,CONFIRMED,CANDIDATE,1.1280e+02,1.61,1187.0,6221.00,1.4580,1.2250
8564587,K01270.01,Kepler-57 b,CONFIRMED,CANDIDATE,8.6540e+02,2.41,850.0,5320.00,0.7860,0.8820
8631160,K01271.01,,CANDIDATE,CANDIDATE,4.8405e+03,11.52,437.0,6309.00,1.5670,1.2940
8806072,K01273.01,Kepler-802 b,CONFIRMED,CANDIDATE,1.2394e+03,3.43,489.0,5668.00,0.8680,0.9630
8972058,K00159.01,Kepler-115 c,CONFIRMED,CANDIDATE,4.6970e+02,2.78,960.0,5881.00,1.1710,1.0320
9202151,K01393.01,,CANDIDATE,CANDIDATE,1.4468e+03,2.12,797.0,3764.00,0.5270,0.5550
4760746,K01455.01,,CANDIDATE,CANDIDATE,1.9387e+04,16.43,742.0,5982.00,0.9600,1.0470
7832356,K01456.01,Kepler-855 b,CONFIRMED,CANDIDATE,6.3312e+03,8.99,996.0,5847.00,1.1350,0.9460
9643874,K01457.01,Kepler-856 b,CONFIRMED,CANDIDATE,8.7254e+03,8.43,824.0,5569.00,0.8870,1.0090
8800954,K01274.01,Kepler-421 b,CONFIRMED,CANDIDATE,2.3191e+03,4.53,178.0,5305.00,0.8180,0.7530
8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,1.1193e+03,3.88,543.0,5900.00,1.1670,1.0120
8804283,K01276.01,Kepler-1991 c,CONFIRMED,CANDIDATE,6.1790e+02,2.57,634.0,5478.00,1.0530,0.9140
4155328,K01335.01,Kepler-820 b,CONFIRMED,CANDIDATE,1.8299e+03,9.46,554.0,6505.00,2.1700,1.6130
4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,4.4530e+02,2.33,920.0,6100.00,1.0830,1.0170
8935810,K01395.01,Kepler-1747 b,CONFIRMED,CANDIDATE,1.4492e+03,3.70,875.0,5477.00,0.8650,0.9830
2441495,K00166.01,Kepler-479 b,CONFIRMED,CANDIDATE,7.1570e+02,2.20,649.0,5207.00,0.7950,0.8400
9455556,K01396.01,Kepler-294 c,CONFIRMED,CANDIDATE,8.1460e+02,2.54,895.0,5616.00,0.9030,1.0060
9427402,K01397.01,,CANDIDATE,CANDIDATE,1.4966e+03,1.89,512.0,3821.00,0.4870,0.5030
3732821,K01207.01,Kepler-790 b,CONFIRMED,CANDIDATE,7.4640e+02,2.71,634.0,5196.00,0.7720,0.7260
3962440,K01208.01,,CANDIDATE,CANDIDATE,3.2459e+03,6.43,238.0,6487.00,1.1180,1.1360
3534076,K01209.01,,CANDIDATE,CANDIDATE,5.5720e+03,5.95,251.0,5587.00,0.7910,0.8060
3962357,K01210.01,Kepler-791 b,CONFIRMED,CANDIDATE,3.1970e+02,3.45,939.0,6143.00,1.5070,1.2460
8609450,K01278.01,Kepler-282 d,CONFIRMED,CANDIDATE,6.2440e+02,2.16,588.0,5600.00,0.8720,0.7930
6541920,K00157.01,Kepler-11 c,CONFIRMED,CANDIDATE,7.7840e+02,2.88,786.0,5657.00,1.0460,0.9210
4243911,K01337.01,Kepler-821 b,CONFIRMED,CANDIDATE,2.5970e+02,1.28,1215.0,5194.00,0.8150,0.8790
4466677,K01338.01,Kepler-822 b,CONFIRMED,CANDIDATE,2.3270e+02,1.47,1239.0,5823.00,0.9600,0.8990
4135665,K01339.01,Kepler-823 b,CONFIRMED,CANDIDATE,2.6300e+02,2.28,1277.0,5689.00,1.3130,1.0000
9269281,K01398.01,Kepler-1748 b,CONFIRMED,CANDIDATE,8.8870e+02,3.00,955.0,5774.00,0.8640,0.9160
9100484,K01399.01,,CANDIDATE,CANDIDATE,8.8190e+02,2.27,682.0,4942.00,0.7790,0.8840
9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,5.1290e+02,2.24,965.0,6014.00,0.9930,1.1010
9214942,K01403.01,Kepler-833 b,CONFIRMED,CANDIDATE,9.9530e+02,1.67,382.0,3976.00,0.5400,0.5590
3749134,K01212.01,Kepler-792 b,CONFIRMED,CANDIDATE,2.7710e+02,1.85,852.0,5730.00,1.1220,1.0050
3660924,K01214.01,Kepler-793 b,CONFIRMED,CANDIDATE,1.8810e+02,1.44,1177.0,5776.00,1.0470,0.8750
3939150,K01215.01,Kepler-277 b,CONFIRMED,CANDIDATE,2.4130e+02,3.14,964.0,5968.00,1.8570,1.1790
8628758,K01279.01,Kepler-804 b,CONFIRMED,CANDIDATE,3.3580e+02,1.94,779.0,5768.00,1.0670,0.9460
8742590,K01281.01,Kepler-1742 b,CONFIRMED,CANDIDATE,4.9660e+02,1.88,462.0,5776.00,0.8490,0.9390
8822366,K01282.01,Kepler-805 b,CONFIRMED,CANDIDATE,2.5650e+02,3.01,743.0,5977.00,1.5710,1.0810
4650674,K01341.01,Kepler-824 b,CONFIRMED,CANDIDATE,2.3070e+02,1.84,1231.0,5940.00,1.2150,1.0910
4275721,K01342.01,Kepler-825 b,CONFIRMED,CANDIDATE,1.7600e+02,1.29,1270.0,6224.00,0.9690,0.8680
8874090,K01404.01,Kepler-834 b,CONFIRMED,CANDIDATE,7.8130e+02,1.26,378.0,3751.00,0.4500,0.4790
11666881,K00167.01,Kepler-480 b,CONFIRMED,CANDIDATE,4.2570e+02,2.86,1312.0,6236.00,1.3780,1.2240
9264949,K01405.01,Kepler-835 b,CONFIRMED,CANDIDATE,5.0920e+02,3.32,921.0,6311.00,1.1720,1.2530
9271752,K01406.01,Kepler-836 b,CONFIRMED,CANDIDATE,5.6950e+02,2.60,869.0,6244.00,1.0090,1.0690
9150827,K01408.01,Kepler-1749 b,CONFIRMED,CANDIDATE,5.1060e+02,1.36,420.0,3957.00,0.5530,0.5510
3839488,K01216.01,Kepler-794 b,CONFIRMED,CANDIDATE,2.1120e+02,2.06,952.0,5800.00,1.4350,1.1950
3442055,K01218.01,Kepler-795 b,CONFIRMED,CANDIDATE,3.1470e+02,1.74,580.0,5618.00,0.9960,0.9110
12252424,K00153.01,Kepler-113 c,CONFIRMED,CANDIDATE,9.7750e+02,2.36,628.0,4728.00,0.6930,0.7680
8700771,K01283.01,Kepler-806 b,CONFIRMED,CANDIDATE,6.5300e+01,1.44,1089.0,5774.00,1.3950,0.9070
